amount,venue,address,city,state,zip,type
" $161,832 ","Fountain Hills Theater, Inc. - SVOG",11445 N. Saguaro Blvd ,Fountain Hills,AZ,85268,Live performing arts organization operator
" $1,211,679 ",Recapturing Americana LLC - SVOG,16817 E. Nicklaus Drive ,Fountain Hills,AZ,85268,Theatrical producer
" $3,856,608 ",Alamo Gilbert LLC - SVOG,5478 S Power Rd,Gilbert,AZ,85295,Motion picture theater operator
" $160,488 ",Chill Lifestyles Inc - SVOG,2743 S. Market St Suite 110,Gilbert,AZ,85296,Live venue operator or promoter
" $910,915 ",Foundation for Traditional Culture Inc - SVOG,1387 E. ASPEN AVENUE,Gilbert,AZ,85234,Theatrical producer
" $1,800,131 ","Hale Centre Theatre - Arizona, LLC - SVOG",50 West Page Avenue ,Gilbert,AZ,85233,Live performing arts organization operator
" $38,016 ",Absolut Bartending - SVOG,4346 W Olive Ave,Glendale,AZ,85302,Live venue operator or promoter
" $24,652 ",Brian Maticic - SVOG,7154 N 58th Drive ,Glendale,AZ,85301,Live venue operator or promoter
" $415,127 ",Hollis Business Enterprises Inc. - SVOG,161 North Broad St. P. O. Box 70,Globe,AZ,85501,Motion picture theater operator
" $287,378 ","PRO EVENTS, LLC - SVOG",2321 N 156th Dr,Goodyear,AZ,85395,Live venue operator or promoter
" $249,926 ","Community Performing Arts Center Foundation, Inc. - SVOG",1250 W Continental Rd ,Green Valley,AZ,85622,Live performing arts organization operator
" $243,988 ","Spirit Room, LLC - SVOG",166 Main St. ,Jerome,AZ,86331,Live venue operator or promoter
" $622,160 ","Kingman Four, LLC - SVOG",4035 N. Stockton Hill Road ,Kingman,AZ,86409,Motion picture theater operator
" $775,000 ",Movies Havasu LLC - SVOG,180 Swanson Avenue ,Lake Havasu City,AZ,86403,Motion picture theater operator
" $1,597,600 ",White Mountain Entertainment - SVOG,1501 W White Mountain Blvd ,Lakeside,AZ,85929,Motion picture theater operator
" $403,438 ","Soft Kitty Entertainment, LLC - SVOG",12483 N Summer Wind Drive ,Marana,AZ,85658,Live venue operator or promoter
" $21,523 ",BMW GROUP LLC - SVOG,"1955 W BASELINE RD, STE 113-183, STE 113-183 ",Mesa,AZ,85202,Live venue operator or promoter
" $1,219,372 ",City of Mesa (AZ) - Mesa Amphitheatre - SVOG,263 N Center Street ,Mesa,AZ,85201,Live venue operator or promoter
" $2,813,898 ","City of Mesa, Arizona; Mesa Arts Center - SVOG",1 E. Main ,Mesa,AZ,85201,Live venue operator or promoter
" $511,633 ","FX Promotions, Inc. - SVOG",104 S. Robson ,Mesa,AZ,85210,Live venue operator or promoter
" $93,786 ",Mesa Encore Theatre - SVOG,P O Box 1146 ,Mesa,AZ,85211,Theatrical producer
" $43,227 ",Phoenix Improv Llc - SVOG,214 w. Main Street ,Mesa,AZ,85201,Live performing arts organization operator
" $173,776 ","Showtune Productions, LLC - SVOG",3664 North Desert Oasis ,Mesa,AZ,85207,Live performing arts organization operator
" $1,003,552 ",Silver Star Theater LLC - SVOG,5247 E Brown Rd ,Mesa,AZ,85207,Live performing arts organization operator
" $116,100 ","Southwest Shakespeare Company, Inc. - SVOG",P.O. Box 30595 ,Mesa,AZ,85275,Theatrical producer
" $135,980 ",The Mantooth Group LLC - SVOG,105 W Main St,Mesa,AZ,85234,Live venue operator or promoter
" $285,270 ","Lonely Street Productions, Inc - SVOG",11498 Mountain Breeze Drive,Oro Valley,AZ,85737,Live performing arts organization operator
" $187,171 ",Page Mesa Theatre LLC - SVOG,42 south Lake Powell Blvd PO Box 3469,Page,AZ,86040,Motion picture theater operator
" $27,536 ",Almost Famous Theatre Company Foundation - SVOG,10222 N. 58th Place ,Paradise Valley,AZ,85253,Live performing arts organization operator
" $4,797,128 ","DZP, INC - SVOG",4801 E Desert Fairways Dr ,Paradise Valley,AZ,85253,Live venue operator or promoter
" $10,099 ",Santa Cruz Foundation for the Performing Arts - SVOG,PO Box 875 ,Patagonia,AZ,85624,Live performing arts organization operator
" $437,634 ",SAWMILL THEATRES LLC - SVOG,201 W MAIN STREET Suite A,Payson,AZ,85541,Motion picture theater operator
" $2,525,580 ","ABT Performing Arts Association, Inc. - SVOG",7701 W. Paradise Lane ,Peoria,AZ,85382,Live performing arts organization operator
" $1,210,959 ","KLOS Enterprises, LLC - SVOG",7701 W. Paradise Lane ,Peoria,AZ,85382,Live venue operator or promoter
" $286,420 ",Theater Works - SVOG,10580 N 83rd Drive ,Peoria,AZ,85345,Live performing arts organization operator
" $239,451 ",13TH FLOOR ENTERTAINMENT LLC - SVOG,922 W McDowell Rd ,Phoenix,AZ,85007,Live venue operator or promoter
" $403,705 ","6 G Events, LLC - SVOG",1418 E Roosevelt St ,Phoenix,AZ,85006,Live venue operator or promoter
" $10,000,000 ",Arizona Center for Nature Conservation - SVOG,455 N. Galvin Parkway ,Phoenix,AZ,85008,Museum Operator
" $727,889 ",Arizona Opera Company - SVOG,1636 N Central Avenue ,Phoenix,AZ,85004,Live venue operator or promoter
" $1,780,335 ",Arizona Science Center - SVOG,600 E. Washington St. ,Phoenix,AZ,85004,Museum Operator
" $1,386,361 ",Ballet Arizona Inc. - SVOG,2835 E Washington St ,Phoenix,AZ,85034,Live performing arts organization operator
" $120,591 ",Black Theatre Troupe - SVOG,1333 East Washington Street ,Phoenix,AZ,85034,Live performing arts organization operator
 $516 ,BLK BOX PHX - SVOG,205 W. Portland St Suite 341C,Phoenix,AZ,85003,Theatrical producer
" $1,973,821 ",BREAK FREE LLC - SVOG,21001 N Tatum Blvd Suite 38-1350,Phoenix,AZ,85050,Live venue operator or promoter
" $2,704,177 ","Celebrity Theatre, L.L.C. - SVOG",440 N 32nd Street ,Phoenix,AZ,85008,Live venue operator or promoter
" $356,792 ",Central Arts Alliance - SVOG,1202 N 3rd St.,Phoenix,AZ,85004,Live performing arts organization operator
" $411,834 ",Children's Museum of Phoenix - SVOG,215 N 7th Street ,Phoenix,AZ,85034,Museum Operator
" $3,461,095 ",CITYSCAPE COMEDY LLC - SVOG,50 W JEFFERSON ST STE 200 ,Phoenix,AZ,85003,Live venue operator or promoter
" $88,215 ","Easy Dave's, LLC - SVOG",214 E. Roosevelt St. ,Phoenix,AZ,85004,Live venue operator or promoter
" $623,252 ",El Capri Entertainment Operations Inc - SVOG,2135 East Van Buren ,Phoenix,AZ,85006,Live venue operator or promoter
" $78,028 ",Francisco Sandoval - SVOG,4022 N 67th Ave ,Phoenix,AZ,85033,Live venue operator or promoter
" $1,928,758 ",Heard Museum - SVOG,2301 N Central Avenue ,Phoenix,AZ,85004,Museum Operator
" $579,053 ","HOUSE OF COMEDY, LLP - SVOG",5350 E HIGH STREET STE 105 ,Phoenix,AZ,85054,Live venue operator or promoter
" $32,961 ","Iguana Entertainment Services, Inc. DBA Oasis Management - SVOG",3010 E Bloomfield Road ,Phoenix,AZ,85032,Talent representative
" $204,343 ","Jazz in Arizona, Inc. - SVOG",110 E. Roosevelt Street ,Phoenix,AZ,85004,Live venue operator or promoter
" $180,497 ","Last Exit Live, LLC - SVOG",717 S. Central Avenue ,Phoenix,AZ,85251,Live venue operator or promoter
" $390,576 ",Little Bar Manger LLC - SVOG,5749 N. 7th Street ,Phoenix,AZ,85014,Live venue operator or promoter
" $68,850 ",Mad Money Music - SVOG,2506 W Dunlap Ave #210,Phoenix,AZ,85021,Talent representative
" $2,108,241 ",MISSION MUSIC LLC - SVOG,308 N 2ND AVE ,Phoenix,AZ,85003,Live venue operator or promoter
" $3,460,050 ",Musical Instrument Museum - SVOG,4725 E. Mayo Blvd. ,Phoenix,AZ,85050,Museum Operator
" $662,646 ","ND Country Fest, LLC - SVOG",27838 N 60th Lane ,Phoenix,AZ,85083,Live venue operator or promoter
" $497,410 ",Phoenix Art Museum - SVOG,1625 N. Central Ave ,Phoenix,AZ,85004,Museum Operator
" $181,452 ",Phoenix Boys Choir Association - SVOG,1131 East Missouri Avenue ,Phoenix,AZ,85014,Live performing arts organization operator
" $341,071 ",Phoenix Performing Arts Center Inc. - SVOG,222 E. Monroe ,Phoenix,AZ,85004,Live venue operator or promoter
" $174,332 ",Phoenix Pride Incorporated - SVOG,1430 N 5th St ,Phoenix,AZ,85004,Live venue operator or promoter
" $3,128,171 ",Phoenix Symphony Association - SVOG,"One N. First Street, Suite 200 ",Phoenix,AZ,85004,Live performing arts organization operator
" $81,934 ","Playhouse on the Park, LLC - SVOG","1850 N. Central Avenue, Flr 1",Phoenix,AZ,85004,Live venue operator or promoter
" $15,641 ",ProMusica Arizona Chorale & Orchestra - SVOG,PO Box 74386 ,Phoenix,AZ,85087,Live performing arts organization operator
" $13,242 ",Red Rocks Music Festival - SVOG,11640 N. Tatum BlVD #3088 ,Phoenix,AZ,85028,Live performing arts organization operator
" $7,438,496 ",RelentlessBeats LLC - SVOG,3200 N Central Ave STE 2450,Phoenix,AZ,85012,Live venue operator or promoter
" $379,364 ",Satyr Entertainment - SVOG,4641 s 33rd St. ,Phoenix,AZ,85040,Live venue operator or promoter
" $846,940 ","Shovation, Inc - SVOG","515 E CAREFREE HWY, #835 ",Phoenix,AZ,85085,Live venue operator or promoter
 $925 ,Soul West Fest LLC - SVOG,PO Box 7593 ,Phoenix,AZ,85011,Live venue operator or promoter
" $81,330 ","Stacy's @ Melrose, LLC - SVOG",4343 N 7th Ave ,Phoenix,AZ,85013,Live venue operator or promoter
" $3,825,105 ",TAD Management LLC - SVOG,20823 N 19th Ave Suite 2-3,Phoenix,AZ,85027,Live venue operator or promoter
" $135,829 ",Tempe Dance West - SVOG,8619 S 22nd Street ,Phoenix,AZ,85042,Live performing arts organization operator
" $252,440 ",TENEO LLC - SVOG,815 N 2nd St ,Phoenix,AZ,85004,Motion picture theater operator
" $168,517 ",the Challenger Learning Center of AZ dba Challenger Space Center of AZ - SVOG,17835 N 44TH ST ,Phoenix,AZ,85032,Museum Operator
" $102,558 ",The Great Arizona Puppet Theater Inc - SVOG,302 W Latham St ,Phoenix,AZ,85003,Live performing arts organization operator
" $74,700 ",The Mystery Mansion Dinner Theater LLC - SVOG,"4340 E Indian School Rd., Suite 21-404 Suite 21-404",Phoenix,AZ,85018,Live venue operator or promoter
" $2,434,598 ",The Phoenix Theatre Company - SVOG,1825 N Central Ave ,Phoenix,AZ,85004,Live performing arts organization operator
" $525,769 ",The Straitjacket. LLC - SVOG,2303 East Indian School Road,Phoenix,AZ,85016,Live venue operator or promoter
" $35,984 ",Tranzithousehouse LLC - SVOG,2914 N. 48th Pl ,Phoenix,AZ,85018,Live venue operator or promoter
" $641,971 ",Tucson Symphony Society - SVOG,2175 N. Sixth Avenue ,Phoenix,AZ,85705,Live performing arts organization operator
" $133,303 ","UNIVERSATILE MUSIC, INC. - SVOG",4214 E Malapai DR ,Phoenix,AZ,85028,Live venue operator or promoter
" $1,244,762 ",VALLEY BAR LLC - SVOG,130 N CENTRAL AVE ,Phoenix,AZ,85004,Live venue operator or promoter
" $150,740 ",Valley Youth Theatre - SVOG,807 N. Third Street ,Phoenix,AZ,85004,Live performing arts organization operator
" $11,104 ",Chaparral Arts Inc - SVOG,406 Arena Drive ,Prescott,AZ,86301,Live performing arts organization operator
" $132,707 ",Prescott Fine Arts Association - SVOG,208 N. Marina St ,Prescott,AZ,86303,Live performing arts organization operator
" $248,109 ",PHOENIX MUSIC GROUP LLC - SVOG,34522 N. Scottsdale Road #625,Scottsadale,AZ,85262,Live venue operator or promoter
" $13,283 ","76th Street Productions, LLC - SVOG",7462 E. Whistling Wind Way ,Scottsdale,AZ,85255,Talent representative
" $646,541 ",Arizona Musicfest - SVOG,P.O. Box 25455 ,Scottsdale,AZ,85255,Live venue operator or promoter
" $323,072 ",Desert Stages Inc - SVOG,7014 E Camelback Rd #0586 7014 E Camelback Rd #0586,Scottsdale,AZ,85251,Live performing arts organization operator
" $103,679 ",Don Bluth Front Row Theatre - SVOG,10121 E Shangri la ,Scottsdale,AZ,85260,Live performing arts organization operator
" $8,835,350 ","Harkins Cerritos, L.L.C. - SVOG",7511 E McDonald Dr,Scottsdale,AZ,85250,Motion picture theater operator
" $10,000,000 ","Harkins Cinemas, L.L.C. - SVOG",7511 E. McDonald Dr. ,Scottsdale,AZ,85250,Motion picture theater operator
" $10,000,000 ","Harkins Investments, L.L.C. - SVOG",7511 E. McDonald Dr. ,Scottsdale,AZ,85250,Motion picture theater operator
" $10,000,000 ",Harkins Phoenix Cinemas L.L.C. - SVOG,7511 E. McDonald Dr. ,Scottsdale,AZ,85250,Motion picture theater operator
" $8,968,026 ","Harkins Redlands, L.L.C. - SVOG",7511 E. McDonald ,Scottsdale,AZ,85250,Motion picture theater operator
" $116,577 ",Hotchner Studios LLC DBA Arizona Actors Academy - SVOG,11440 N. 67th St. ,Scottsdale,AZ,85254,Live performing arts organization operator
" $89,807 ",Italian Association - SVOG,8020 E GELDING DR STE B-108 ,Scottsdale,AZ,85260,Live performing arts organization operator
" $562,035 ","R Entertainment North, LLC - SVOG",16413 North 91st St Ste. C100 ,Scottsdale,AZ,85260,Live venue operator or promoter
" $2,410,665 ","R-Entertainment Company, LLC - SVOG",16413 N 91st St C-100 ,Scottsdale,AZ,85260,Live venue operator or promoter
" $244,488 ",Robert J. Corritore - SVOG,8221 East Garfield Unit L115,Scottsdale,AZ,85257,Live venue operator or promoter
" $400,421 ",Rockbar Inc. - SVOG,4245 N. Craftsman Ct. ,Scottsdale,AZ,85251,Live venue operator or promoter
" $99,594 ",SCOTTSDALE COMMUNITY PLAYERS - SVOG,STAGEBRUSH THEATRE 7020 E 2ND ST,Scottsdale,AZ,85251,Theatrical producer
" $699,571 ",Scottsdale Cultural Council dba Scottsdale Arts - SVOG,7380 East Second Street ,Scottsdale,AZ,85251,Live performing arts organization operator
" $8,343 ","Scottsdale Neighborhood Arts Place, Inc. - SVOG",4425 N. Granite Reef Rd. ,Scottsdale,AZ,85251,Live performing arts organization operator
" $1,984,081 ","Steve LeVine Entertainment, LLC - SVOG",7819 E. PARADISE LN ,Scottsdale,AZ,85260,Live venue operator or promoter
" $58,458 ",The Be Kind People Project Foundation - SVOG,10869 N Scottsdale Road Suite 103/254,Scottsdale,AZ,85254,Live performing arts organization operator
" $2,481,289 ",The Frank Lloyd Wright Foundation - SVOG,12529 E Frank Lloyd Wright Blvd ,Scottsdale,AZ,85259,Museum Operator
" $31,057 ",Theatre Artists Studio - SVOG,4848 E Cactus Road Suite 406,Scottsdale,AZ,85254,Live performing arts organization operator
" $82,646 ",West 54 Productions LLC - SVOG,7109 E 2nd Street,Scottsdale,AZ,85251,Live venue operator or promoter
" $398,313 ",Sedona Arts Center Inc - SVOG,15 Art Barn Road ,Sedona,AZ,86336,Museum Operator
" $112,772 ",Uptown 3 Theatre - SVOG,4341 S Highway 92 Unit D ,Sierra Vista,AZ,85650,Motion picture theater operator
" $35,627 ",Shaun McNamara - SVOG,13794 W Waddell Rd # 203-210,Surprise,AZ,85379,Theatrical producer
" $2,731,594 ",Alamo Tempe LLC - SVOG,1140 E Baseline Rd,Tempe,AZ,85283,Motion picture theater operator
" $568,582 ",Arizona Academy of the Performing Arts - SVOG,5861 S. Kyrene Rd. Suite 17 ,Tempe,AZ,85283,Live performing arts organization operator
" $10,000,000 ",AZ Board of Regents of behalf of Arizona State University - SVOG,PO Box 876011 ,Tempe,AZ,85287,Live venue operator or promoter
" $436,288 ",Childsplay Inc. - SVOG,900 S. Mitchell Dr. ,Tempe,AZ,85281,Live performing arts organization operator
" $451,842 ",City of Tempe - SVOG,700 W Rio Salado Pkwy ,Tempe,AZ,85281,Live venue operator or promoter
" $83,833 ",Full Moon Phx LLC - SVOG,934 W Manhatton Dr ,Tempe,AZ,85282,Live venue operator or promoter
" $115,533 ",K and Z Entertainment - SVOG,402 S. Perry Lane #5 ,Tempe,AZ,85281,Live venue operator or promoter
" $2,234,704 ","Lucky Man Productions, LLC dba Lucky Man Concerts, LLC - SVOG",730 N Mill Avenue,Tempe,AZ,85251,Live venue operator or promoter
" $1,528,853 ",ONE SWEET WORLD LLC - SVOG,930 E UNIVERSITY DRIVE STE D201,Tempe,AZ,85281,Live venue operator or promoter
" $784,380 ",Sunven Entertainment Group Inc - SVOG,730 N Mill Ave ,Tempe,AZ,85281,Live venue operator or promoter
" $281,512 ","Tacotopia Tour, LLC - SVOG",2000 E. Rio Salado Pkwy ,Tempe,AZ,85281,Live venue operator or promoter
" $939,305 ",Tempe Theater LLC - SVOG,1825 E Elliot Rd,Tempe,AZ,85210,Motion picture theater operator
" $390,356 ",Allure Event Company LLC - SVOG,4353 N Rio cancion dr ,Tucson,AZ,85718,Live venue operator or promoter
" $31,987 ",Apocalypse Global LLC - SVOG,1102 W Grant Rd,Tucson,AZ,85705,Live venue operator or promoter
" $1,754,899 ","Arizona Arts Live (formerly UA Presents), University of Arizona - SVOG",888 N. Euclid Ave #204 University Services Building,Tucson,AZ,85719,Live venue operator or promoter
" $105,781 ",Arizona Friends of Chamber Music - SVOG,P. O. Box 40845 ,Tucson,AZ,85717,Live performing arts organization operator
" $444,890 ",Arizona Historical Society - SVOG,949 E. 2nd St. ,Tucson,AZ,85719,Museum Operator
" $1,193,078 ",Arizona Theatre Company - SVOG,166 W. Alameda St ,Tucson,AZ,85701,Live performing arts organization operator
" $3,435,438 ",Arizona-Sonora Desert Museum - SVOG,2021 N KINNEY RD ,Tucson,AZ,85743,Museum Operator
" $89,643 ",Arts Express Inc. - SVOG,"PMB 138, 4729 E. Sunrise Dr. ",Tucson,AZ,85718,Live performing arts organization operator
" $2,276,949 ",BACK HOME INC - SVOG,7010 E BROADWAY BLVD ,Tucson,AZ,85710,Live venue operator or promoter
" $186,102 ","Dusk Music Festival, LLC - SVOG",2502 N 1st Ave,Tucson,AZ,85719,Live venue operator or promoter
" $1,448,389 ",Fox Tucson Theatre Foundation - SVOG,30 N Church Ave PO Box 1008,Tucson,AZ,85701,Live venue operator or promoter
" $1,822,047 ",Galaxy Tucson LLC - SVOG,100 South Houghton Rd ,Tucson,AZ,85748,Motion picture theater operator
" $22,320 ","Ignite Sign Art Museum/Deco Museum Store, Inc. - SVOG",331 S. Olsen Ave ,Tucson,AZ,85719,Museum Operator
" $106,485 ","Jazz in January, Inc. - SVOG",PO Box 1809,Tucson,AZ,85702,Live venue operator or promoter
" $132,936 ",Live Theatre Workshop - SVOG,3322 E Fort Lowell Rd ,Tucson,AZ,85716,Theatrical producer
" $1,006,766 ",Loft Cinema Inc - SVOG,3233 East Speedway Blvd ,Tucson,AZ,85716,Motion picture theater operator
" $278,220 ",Outlaw Saloon LLC - SVOG,1302 West Roger Rd,Tucson,AZ,85705,Live venue operator or promoter
" $24,255 ",Outsider Cinema LLC - SVOG,127 E. Congress St ,Tucson,AZ,85701,Motion picture theater operator
" $69,087 ",Phenomenon Promotion Concerts - SVOG,4186 E Wading Pond Dr ,Tucson,AZ,85712,Live venue operator or promoter
